vprog,amp_neuron,vth,input_nbr,tau_in,tau_out,lr,alpha,multiplicative,iterations,presentation_time,pause_time,dt,n_neurons,inhibition_time,tau_ref_in,tau_ref_out,inc_n,tau_n,synapse_layer_1,winit_max,vprog_increment,voltage_clip_max,voltage_clip_min,Vapp_multiplier,gain_in,bias_in,noise_input,accuracy,accuracy_2,seed
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.51,73.15,50
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.46,72.31,2011
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.37,72.41,2011
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.31,72.95,420
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.25,73.08,2011
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.06,72.92,420
0,0.05,0.5,60000,0.03,0.03,0.005,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,73.02,72.68,100
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,72.38,71.24,420
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,72.33,72.2,50
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,72.2,71.83,1998
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,72.01,71.47,1998
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,72.01,71.59,100
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.84,71.26,100
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.57,70.31,2011
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.46,71.22,100
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,4,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.22,71.11,2011
0,0.05,0.5,60000,0.03,0.03,0.0001,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.16,68.42,420
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,71.04,70.61,1998
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,1,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,70.85,70.89,2011
0,0.05,0.5,60000,0.03,0.03,0.05,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,70.73,69.47,420
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,70.55,68.45,420
0,0.05,0.5,60000,0.03,0.03,5.00E-05,0,1,2,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,70.4,68.04,1998
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,70.25,69.95,1998
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,3,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,69.95,69.6,50
0,0.05,0.5,60000,0.03,0.03,0.01,0,1,5,0.35,0,0.005,50,10,0.005,0.005,0.01,1,0.005,1,0,1,-1,1,4,0.5,0,69.88,69.52,2011
